EpochTime,skewed_latitude,skewed_longitude,smell_value,smell_description,feelings_symptoms,additional_comments,zipcode
1476901048,40.4727,-79.9626,4,Mcconway torley,,,15201
1476913103,40.4485,-79.9525,2,Natural gass,,,15213
1476913780,40.4694,-79.9643,3,"Industrial, hot battery",,,15201
1476916345,40.4722,-79.9646,3,,,,15201
1476928278,40.4278,-79.8699,1,,,,15221
1476964195,40.4767,-79.9222,3,Chemical,Headache ,,15206
1476973775,40.4509,-79.9832,4,"Rotten-eggs, sulfure, dead organic material",,Another day in the Strip!,15222
1476989901,40.4384,-80.0048,1,,,,15222
1477001956,40.4714,-79.9575,4,Burnt tires and chemicsls,Sore throats ,It's from McConway and Torley. Please shut them down.,15201
1477002122,40.475,-79.957,3,metallic,,,15201
1477004558,40.4761,-79.9597,3,"Industrial, coming from McConway & Torley","Nose irritation, makes it feel gross to breathe",,15201
1477072207,40.4478,-79.9531,3,Natural gas,,,15213
1477080089,40.4701,-79.9134,1,,,,15206
1477161210,40.4287,-79.9332,3,Rotten eggs diesel fuel ,,Smell on beechwood Blvd by the intersections of Hazelwood and Lilac,15217
1477163547,40.4211,-79.9233,1,awesome air quality today!,,,15217
1477249252,40.4534,-79.9318,1,,,,15232
1477267814,40.4503,-79.9107,1,,,,15208
1477331882,40.4427,-79.9464,1,Average,,,15213
1477343565,40.444,-79.9433,4,Diesel emissions and industrial emissions,Headache; nasal discomfort; sore throat,Please fix this!,15213
1477358805,40.4445,-79.9155,4,Construction vehicle emissions ,Headache; nasal discomfort; sore throat,Please fix this!,15217
1477358815,40.443,-79.9134,4,Construction vehicle emissions ,Headache; nasal discomfort; sore throat,Please fix this!,15217
1477397191,40.4311,-79.9533,1,,,,15213
1477448304,40.4294,-79.8884,3,Clairton,,,15218
1477484874,40.4445,-79.949,3,,Coughing ,,15213
1477485298,40.4427,-79.9455,1,,,,15213
1477485597,40.428,-79.9263,3,,,,15217
1477498682,40.4769,-79.9586,3,,,,15201
1477535895,40.4803,-79.9299,3,,,,15206
1477574759,40.4675,-79.9189,4,Industrial - sulfer,,,15206
1477590806,40.4266,-79.9365,1,,,,15217
1477697919,40.4316,-79.8851,1,,,,15218
1477707846,40.443,-79.9445,4,Burning metal,Eyes watering ,,15213
1477711692,40.4544,-79.9318,3,Awful.,,,15232
1477718942,40.4841,-79.9472,4,"Burning metal, burning plastic",Eyes watering,Smells like a steel mill,15201
1477720231,40.4381,-79.8969,3,,,,15221
1477750156,40.4414,-79.8843,2,Acrid odor,,,15221
1477782397,40.4228,-79.8971,3,Woodsmoke,,,15218
1477935134,40.4293,-79.872,1,,,,15221
1477956180,40.4252,-79.8956,2,Woodsmoke,,,15218
1477956293,40.4237,-79.8964,3,Wood smoke,,,15218
1477973293,40.4195,-79.9384,5,Industrial ,"Eye irritation, nose burns, headache, woke me up",This smell happens often. It's always at night or early in the morning. It's so bad that it wakes me out of my sleep and I have to shut all the windows in my house. It makes me feel generally crappy and I'm worried it's having a long term effect on my health. ,15207
1478001989,40.4308,-79.9527,2,Industrial smoke,,,15213
1478003840,40.4238,-79.8958,3,Industrial ,,,15218
1478005371,40.4292,-79.9562,3,Coke oven,,,15213
1478006679,40.4624,-79.9321,1,Smell fine,,,15206
1478014118,40.4699,-79.9159,4,Industrial,,,15206
1478014136,40.471,-79.9172,4,Industrial,,,15206
1478014162,40.4694,-79.9158,4,Industrial ,,,15206
1478014317,40.4675,-79.9173,4,Industrial ,,,15206
1478015537,40.4885,-79.9232,3,Chemical smell. Like hair dye and rotten eggs.,,,15206
1478015548,40.4866,-79.9225,3,Chemical smell. Like hair dye and rotten eggs.,None,,15206
1478015587,40.4886,-79.9199,3,Chemical smell. Like hair dye and rotten eggs.,None,,15206
1478015928,40.4692,-79.9147,3,Industrial,,,15206
1478017765,40.4408,-79.9314,2,Industrial,,,15217
1478017774,40.4415,-79.9329,2,Industrial,,,15217
1478018212,40.4289,-79.885,3,Industrial irritant,,,15218
1478019258,40.4583,-79.9319,3,Chemical smell. Like hair dye and rotten eggs.,,,15206
1478019747,40.4415,-80.0032,2,Acrid odor,,,15222
1478019756,40.4424,-80.0042,2,Acrid odor,,,15222
1478019763,40.4434,-80.004,2,Acrid odor,,,15222
1478019881,40.4772,-79.9246,4,Chemical,"Leaves bad taste in mouth, sore throat after being outside",,15206
1478019891,40.4803,-79.9302,4,Chemical,"Leaves bad taste in mouth, sore throat after being outside",,15206
1478019898,40.4804,-79.9309,4,Chemical,"Leaves bad taste in mouth, sore throat after being outside",,15206
1478019933,40.4818,-79.9302,4,Chemical,"Sore throat, bad taste in mouth",,15206
1478019952,40.4815,-79.9324,4,Chemical,"Sore throat, bad taste in mouth",,15206
1478020266,40.421,-79.9266,2,metallic,,,15217
1478025243,40.4281,-79.8838,3,Acrid Air Continues To Persist.,,,15218
1478049176,40.4489,-79.9105,3,,,,15208
1478053079,40.4213,-79.9232,5,Horrible sulfur smell. VERY strong.,,,15217
1478054935,40.4221,-79.9332,2,sulfur,,,15217
1478054939,40.4205,-79.9348,2,sulfur,,,15217
1478054945,40.4208,-79.9336,2,sulfur,,,15217
1478054945,40.4204,-79.936,2,sulfur,,,15217
1478054958,40.4203,-79.9331,2,sulfur,,,15217
1478054958,40.4211,-79.9352,2,sulfur,,,15217
1478077536,40.4805,-79.9186,3,"Industrial, acrid",Nasal irritation,,15206
1478079003,40.4743,-79.9203,3,Acrid and foul smell ,Bad enough to avoid outdoor activity ,The air stinks,15206
1478079351,40.4207,-79.8461,4,Industrial like burning tire,Headache,This smell woke me up,15221
1478080237,40.4281,-79.8824,4,"Not fresh, rotten eggs, hard it identify since it has entered house and we have normalized to it. PM inside is high. Co. Airport reports S winds all night.",,,15218
1478080327,40.4287,-79.9312,3,,,,15217
1478080724,40.4371,-79.9948,3,Industrial - sulfur,,,15219
1478081954,40.4778,-79.9181,4,"Industrial, acrid ",Burns the throat and nasal passages,"This air pollution is intolerable! Think of the children! They are most vulnerable, having  to stand outside waiting for school buses in this health-destroying, poisonous air. Do something! PLEASE!!!!! STOP THE POLLUTION!!!",15206
1478082087,40.4292,-79.9561,4,Coke oven or industrial,,,15213
1478082413,40.451,-79.9027,4,Rotten eggs,Runny nose,,15208
1478082539,40.4496,-79.9026,4,,,,15208
1478083112,40.4244,-79.891,3,Industrial,,,15218
1478083311,40.4326,-79.9219,4,Eggs,,,15217
1478083335,40.4236,-79.8958,4,Industrial,,,15218
1478083928,40.4212,-79.9238,5,Wow. As bad as I have ever smelled it. Incredibly strong coke plant smell.,instant stuffy nose. ,,15217
1478085087,40.4354,-79.9315,4,Smoke and a little rotten egg,Sore throat,Not sure if I woke up with a sore these from my cold or the smell/pollution ,15217
1478085214,40.4819,-79.9307,5,"Industrial, the air is thick with it","Sore throat, bad taste in moith","I had to cancel all outside activities this morning, including walking my daughter to the school bus stop. It smells so bad and hurts to breath. ",15206
1478085320,40.4349,-79.9289,4,Industrial (coal burning?),,,15217
1478085370,40.4339,-79.9277,4,Industrial (coal burning?),,,15217
1478085605,40.4796,-79.9302,5,,,,15206
1478085901,40.4495,-79.9117,4,,,,15208
1478085953,40.4311,-79.9214,3,"Chemical, burning rubber",,Often happens in the morning,15217
1478086169,40.4821,-79.9306,5,"Industrial, sulfur",,,15206
1478086177,40.4821,-79.9316,5,"Industrial, sulfur",,,15206
1478086178,40.4698,-79.9178,3,Sulphur egg smell,,,15206
1478086320,40.4497,-79.9187,4,Industrial,,,15206
1478086525,40.4748,-79.9221,3,Acrid and foul smell,Sore throat,Poor air... really stinks today.,15206
1478086526,40.425,-79.9383,4,Industrial,,,15207
1478086750,40.4236,-79.8979,4,"Steel mill, ugh!",,,15218
1478087003,40.447,-79.9161,4,Super smelly outside,,,15206
1478087248,40.4208,-79.8478,4,Industrial like burning tire,Headache,This smell woke me up,15221
1478087358,40.4485,-79.905,3,Sulfur,Lung irritation ,,15208
1478087488,40.469,-79.9167,4,Sulfer or industrial,,Are we experiencing an inversion?,15206
1478087900,40.4512,-79.9033,4,Industrial,,,15208
1478087915,40.436,-79.8904,5,,,,15218
1478087961,40.424,-79.8915,3,Industrial exhaust,No,,15218
1478087987,40.4696,-79.9241,5,Coke emissions. very clearly identified. ACHD is not doing nearly enough. ,,,15206
1478088219,40.4588,-79.9082,4,Industrial chemicals,Headache; nasal discomfort; sore throat,Please fix this!,15206
1478088337,40.4489,-79.9145,5,,,,15206
1478088382,40.4255,-79.8978,4,"Steel mill, ugh!",,,15218
1478088473,40.4249,-79.8959,4,Mill,,,15218
1478089269,40.4648,-79.9432,4,Sulfur,,,15224
1478089553,40.442,-79.9505,3,"Ash, smoke ",,,15213
1478089669,40.4276,-79.8712,4,Sulfur ,,,15221
1478089852,40.4207,-79.9203,5,"sulfur, choking burning",,,15217
1478089889,40.4427,-79.9448,1,,,,15213
1478090098,40.4218,-79.9348,3,fuel,,,15217
1478090168,40.4246,-79.9226,4,Acrid industrial smell. ,,,15217
1478090172,40.4505,-79.9403,4,"coking, sulfur, acrid ",yes,,15232
1478090172,40.422,-79.9205,4,Acrid industrial smell. ,,,15217
1478090177,40.4239,-79.9218,4,Acrid industrial smell. ,,,15217
1478090270,40.4241,-79.9235,4,Acrid industrial smell. ,,,15217
1478090350,40.4422,-79.9456,2,Industrial or exhaust,,There was definitely a haze outside,15213
1478090692,40.4276,-79.8823,4,"Combination of high sulfur, diesel and humidity make for strong sewage like smell.",,"Smell has permeated house, pretty strong. PM counts high inside and out. Winds south. Clairton coke plane most likely. Inversion likely.",15218
1478090846,40.4193,-79.9351,4,Industrial,Eye and lung irritation,,15207
1478090909,40.4525,-79.9838,4,Rotten distinct odor from squirrel hill south at 5:30am,Sneezing,,15222
1478090955,40.43,-79.8905,4,Sulphur smell,,,15218
1478090969,40.4341,-79.9096,3,Industrial,Went back inside,I live on the edge of Frick Park -- I'm sure this smell is worse for folks not surrounded by trees. ,15217
1478091448,40.4284,-79.9165,4,Industrial acrid,,Unusual burnt metal smell we seem to get under some conditions ,15217
1478091924,40.4207,-79.9254,5,Awful like smoky and rotten and disgusting ,Don't want to be outside because my whole body doesn't think it feels good ,Please help us get better air quality in the city!,15217
1478092061,40.4554,-79.9688,3,"Foul, acidic, chronic stench ",Asthma and headache ,Clean up our air! We can't be most livable city like this ,15219
1478092188,40.4786,-79.9214,4,Industrial acrid,Nasal irritation. This bad air has been ongoing since 5 a.m. any way that is when I opened the window and quickly shut it because of the alarming odor.,,15206
1478092482,40.431400000000004,-79.9254,5,"Foul, industrial smell",,,15217
1478093955,40.4696,-79.9608,3,Acrid. Reminds me of the smell of a transformer blowing/being struck by lightning with a dose of chemicals. ,,I don't see location indicator. I smell it at my home on Fisk Street between Butler and Davidson. Also smell it INSIDE our house as windows are open. Also appears VERY hazy. ,15201
1478094116,40.4383,-79.9951,2,Typical morning in downtown Pittsburgh. Appears to be favorable for inversion conditions.,No symptoms-smells like an urban area,Please keep up the good work you do.,15219
1478094379,40.4241,-79.8987,4,"Steel mill, ugh!",,,15218
1478094944,40.442,-80.003,2,"Smoky, acrid",Cough,,15222
1478096227,40.4622,-79.9326,5,Sulphur,,One of the worst of the season. Immediately smelled it when I opened my window. Elected not to run today because of it. ,15206
1478100694,40.4877,-79.9247,3,Sulfur smell,,,15206
1478103690,40.4423,-79.9594,5,"Foul industrial,  sulfur odor",,,15213
1478104641,40.4392,-80.0033,3,Car exhaust and gasoline ,Sore throat ,,15222
1478113629,40.4561,-79.9162,3,Rubbery industrial smell,,"Smell noted this
Morning in point breeze",15206
1478118425,40.453,-79.9123,2,Factory smell,,,15206
1478118915,40.4443,-79.8885,2,Gasoline smell ,,,15221
1478119873,40.4593,-79.9421,3,,,,15224
1478132660,40.4854,-79.9297,3,Sulfur,,,15206
1478139185,40.4476,-79.8954,5,sewage,,,15208
1478152979,40.4495,-79.9115,4,,,,15208
1478177175,40.4356,-79.948,4,fuel,headache,,15213
1478177203,40.4421,-79.9479,2,,,,15213
1478180458,40.4858,-79.9274,1,,,,15206
1478182649,40.4613,-79.9198,3,Industrial chemical ,Nasal irritation ,,15206
1478207364,40.4741,-79.9623,3,McConway & Torley industrial smell,Nose irritation,,15201
1478263009,40.4287,-79.8842,1,,,,15218
1478300742,40.4037,-79.8568,1,,,,15104
1478341825,40.4514,-79.9047,4,Industrial ,,,15208
1478342170,40.4288,-79.8829,4,"Sulfur, Co. Airport winds S 6-7mph",,,15218
1478344342,40.4709,-79.9277,4,"industrial smell. Dylos at 13,000 for PM2.5!",,,15206
1478344597,40.4802,-79.9307,5,Industrial,Coughing ,,15206
1478344945,40.4797,-79.9178,4,"Industrial, acrid","Nasal irritation, throat irritation ","Please stop this dreadful air pollution, it is a health destroying menace to the people of Pittsburgh.  Think of the children and all the fine people that are out there working, waiting for buses, walking and also the those with health challenges and the elderly..",15206
1478347444,40.4472,-79.9167,4,"Coal, industrial",,,15206
1478347884,40.4353,-79.8764,5,sulphuric smoke,,,15218
1478347912,40.4777,-79.9087,4,Industrial exhaust,Burning thtroat,,15206
1478347944,40.4219,-79.9237,3,Induatrial,,,15217
1478348297,40.4209,-79.9224,2,Smoke,,,15217
1478348515,40.4269,-79.8709,5,,,"The smell was so bad that, with all windows closed, it was so strong that I thought my baby had pooped and I went to change her diaper and it was clean!",15221
1478349124,40.4682,-79.9282,4,"Coke pollution. Dylos at 15,009+",,,15206
1478349435,40.423,-79.9223,4,,,,15217
1478349797,40.4523,-79.9061,4,,,,15208
1478350241,40.4271,-79.938,3,Industrial ,,,15207
1478350664,40.4698,-79.9154,4,Industrial,,Nervous about my child being out for soccer practice later today. Hope it clears up!,15206
1478350821,40.4216,-79.9206,5,sulfur,,,15217
1478351511,40.4254,-79.9251,4,"Industrial, sulfur",,,15217
1478352101,40.4221,-79.9234,4,acrid industrial coke plant smell. Seems to be Clairton or Edgar Thompson.,stuffy nose,,15217
1478352371,40.4245,-79.8899,5,Industrial polution,,This happens way too often. An otherwise beautiful morning is ruined by n*sty pollution!! It is likely the factory in Braddock.,15218
1478353854,40.4779,-79.9204,4,"Industrial, acrid, strong","Headache, sinus, seeping into house even though it is as shut and sealed as possible. Air purifiers are unable to handle it thoroughly.",Please bring about changes and improve the air quality ,15206
1478354971,40.4241,-79.892,4,Industrial,,,15218
1478359473,40.427,-79.8825,4,"Clairton, the gift that keeps on giving.",Headache ,Plumage all morning. Industrial Fog moved through sometime after 9:00am. Partial counts still very high. Sulfur odor.,15218
1478371179,40.4301,-79.9498,3,Sewage,,Always an issue,15207
1478393585,40.4461,-79.9115,3,Odd,,,15217
1478399011,40.4365,-79.9118,4,"Industrial, sulfur at 8am",,,15217
1478432399,40.4304,-79.8931,4,Sulfur,,"Yesterday morning and now you can even smell the signature ""east end"" smell inside our home, despite all windows and doors being closed. ",15218
1478432502,40.4759,-79.9251,2,,,,15206
1478434105,40.4227,-79.9225,4,Industrial ,,,15217
1478435133,40.4791,-79.9193,4,,,,15206
1478435313,40.4789,-79.9197,4,"Sulfurous, acrid stench","Head, nasal, irritation. Nausea setting in.","This toxic air is d stroking the lives and health of the citizens of Pittsburgh. Especially our children, frail, health-challenged and elderly. I am sure everyone has someone or they, themselves that fall into that category. It is up to the health department to make the needed change begin!",15206
1478435748,40.4506,-79.917,3,,,,15206
1478435801,40.4325,-79.8758,5,sulphuric smoke,,,15218
1478436438,40.4822,-79.8953,4,Sulphur,,,15206
1478437270,40.43,-79.9557,3,Industrial smoke,,,15213
1478437408,40.4212,-79.9248,4,"acrid, industrial, foul smell. My Awair sensor peaked at 864ppb VOC's this morning at 6:20 AM.",extremely frustrated. I was planning to go jogging this morning but now I dare not.,,15217
1478437704,40.4683,-79.9244,4,Coke/industrial pollution smell for a 2nd day in a row and 3rd time in one week. unacceptable. ,,,15206
1478438056,40.429,-79.885,3,"Sulfur, co. airport winds S 4-5mph, particle counts high",,,15218
1478438235,40.4496,-79.9052,4,Sulfur,,,15208
1478438237,40.4707,-79.9161,4,Industrial,,Looks like the wind is bringing us pollution from Clairton and Edgar Thompson. Weekends seem particularly bad. Are those plants regulated on the weekends?,15206
1478438804,40.4501,-79.904,3,Industrial,,,15208
1478438847,40.4286,-79.9465,3,Industrial,Sore throat,,15207
1478439809,40.4443,-79.9134,3,Sulfur ,,,15217
1478440289,40.426,-79.9446,4,Industrial,Headache,,15207
1478440956,40.4337,-79.9295,3,Industrial (coal?),,,15217
1478441260,40.4251,-79.8913,5,Industrial pollution ,No,,15218
1478443877,40.4757,-79.9229,3,Industrial rotten egg smell,Headache ,,15206
1478445932,40.4481,-79.9172,4,"Industrial, acrid smell. Like burning.",,"Would love to open my windows and air out the house, but alas.",15206
1478446122,40.4737,-79.9217,3,still bad at 10:30am,,,15206
1478449387,40.4381,-79.8766,4,,,,15221
1478450228,40.4213,-79.9357,3,burnt eggs with scorched rubber,headache,,15217
1478450423,40.4259,-79.9371,3,,,,15207
1478461012,40.43,-79.9502,1,,,,15207
1478473256,40.4459,-79.9035,1,,,,15208
1478473260,40.4425,-79.9133,1,,,,15217
1478489791,40.4217,-79.9244,3,sulfur smell this evening. different from this morning. coming from Clairton or Edgar Thompson ,,,15217
1478522019,40.4221,-79.9248,3,"Sooty, acrid smell, with VOC's over 800ppb and Dylos 0.5 above 5000. The stench leaked into my house last night. Third night in a row!! where can I go for relief??",Pounding headache,,15217
1478523185,40.461,-79.9271,2,,,,15206
1478523946,40.4231,-79.9336,5,burning plastic,sore throat,,15217
1478532817,40.4382,-80.0002,3,Sewage ,,,15222
1478533354,40.4566,-79.9173,1,,,,15206
1478538179,40.4427,-79.9911,4,Diesel emissions from construction vehicles,Eye irritation ,Please enforce clean construction legislation on penguins site!,15219
1478541161,40.4407,-79.9986,4,Diesel pollution from buses,Sore throat,Please cleanup port authority buses!,15222
1478541668,40.439,-79.9946,4,Industrial emissions ,Headache ,,15219
1478542380,40.4422,-79.9901,5,Massive dust cloud from construction vehivle,Eye and throat irritation ,Clean construction please!,15219
1478562524,40.4684,-79.9172,3,Wood smoke,,,15206
1478563017,40.4254,-79.9373,1,,,,15207
1478563426,40.4249,-79.8985,1,,,,15218
1478563576,40.428,-79.9514,2,,,,15207
1478570505,40.4221,-79.9239,5,horribly stinky tonight! VOC's just jumped above 800ppb on my Awair. Strong sulfur smell.,,,15217
1478604494,40.4229,-79.9252,4,"industrial sooty, smoky",headache,,15217
1478605649,40.4336,-79.9285,3,Industrial ,,,15217
1478607610,40.4228,-79.921,3,,,,15217
1478609230,40.4259,-79.9398,5,Industrial,,Please make this stop. ,15207
1478609352,40.4338,-79.8858,4,,,,15218
1478609368,40.4413,-79.9332,3,Industrial,,,15217
1478610191,40.4728,-79.9581,3,Auto exhaust,,,15201
1478610223,40.4706,-79.9252,3,,,,15206
1478610859,40.4232,-79.9214,3,Industrial ,,,15217
